,id,p,theta,beta,nphe,ein,eout
12624,positron,1.01488,0.226976,1.01537,57,0.129732,0.10634
12625,positron,0.983902,0.359615,1.00414,123,0.200046,0.0197757
12626,positron,0.552071,0.364272,1.00019,91,0.08203250000000001,0.034699
12627,positron,1.39162,0.306075,1.00035,126,0.251133,0.039230900000000006
12628,positron,0.408179,0.281025,1.0105600000000001,0,0.05575650000000001,0.0346075
12629,positron,1.0232700000000001,0.158163,0.9930040000000001,9,0.176699,0.0348821
12630,positron,1.86664,0.114542,0.984513,0,0.35692399999999996,0.15220899999999998
12631,positron,1.39193,0.458531,1.01821,97,0.274113,0.0955825
12632,positron,0.601816,0.203011,0.995726,87,0.100435,0.024033000000000002
12633,positron,0.798505,0.365517,0.9915209999999999,23,0.108171,0.058960900000000004
12634,positron,1.28359,0.12228299999999999,1.00993,0,0.172992,0.10409700000000001
12635,positron,1.40795,0.384606,1.0155,63,0.291508,0.0341955
12636,positron,1.46563,0.24015100000000003,0.9916389999999999,0,0.20389100000000002,0.123598
12637,positron,1.2101899999999999,0.245964,0.997274,67,0.23446999999999998,0.0509041
12638,positron,0.747692,0.36392800000000003,0.9921979999999999,5,0.122179,0.012314
12639,positron,0.59678,0.256117,0.989347,71,0.110231,0.028656400000000002
12640,positron,0.9782559999999999,0.395086,0.997933,34,0.12282,0.122271
12641,positron,1.3153299999999999,0.33763899999999997,0.9892049999999999,117,0.180774,0.129915
12642,positron,1.05409,0.311717,0.992358,22,0.197711,0.06971849999999999
12643,positron,0.762951,0.17332899999999998,1.0182200000000001,38,0.125338,0.0384527
12644,positron,1.24056,0.41808100000000004,0.9971040000000001,80,0.24756199999999998,0.0719158
12645,positron,0.7229720000000001,0.510508,0.9301440000000001,57,0.154177,0.0420233
12646,positron,1.19753,0.225483,0.9817450000000001,52,0.204898,0.0879377
12647,positron,2.54292,0.20783000000000001,1.00557,62,0.398444,0.190387
12648,positron,1.0833899999999999,0.354344,1.00666,105,0.0441749,0.06962689999999999
12649,positron,0.549783,0.327354,0.9990020000000001,0,0.06303500000000001,0.070634
12650,positron,1.4673100000000001,0.411017,1.01214,18,0.137514,0.18667899999999998
12651,positron,0.9480430000000001,0.38809499999999997,0.9910049999999999,6,0.15697,0.07260239999999998
12652,positron,0.934005,0.210956,0.979073,0,0.150286,0.037445599999999996
12653,positron,1.14351,0.580498,0.9993860000000001,172,0.21112399999999998,0.0352483
12654,positron,0.757458,0.354981,1.00863,33,0.12025599999999999,0.0441291
12655,positron,0.826886,0.165124,1.01232,15,0.189471,0.16525499999999999
12656,positron,0.669261,0.24734699999999998,0.9840270000000001,71,0.08766310000000001,0.0715038
12657,positron,0.930343,0.252333,1.02084,57,0.16447699999999998,0.0666056
12658,positron,0.637522,0.267253,0.9786360000000001,25,0.104234,0.0304875
12659,positron,0.877699,0.32611599999999996,0.999283,206,0.114076,0.0784161
12660,positron,0.707866,0.468904,1.00527,0,0.077409,0.0806592
12661,positron,0.99855,0.46043599999999996,1.01642,37,0.15568800000000002,0.076585
12662,positron,0.961318,0.23040300000000002,1.02482,13,0.19588,0.0437629
12663,positron,0.744183,0.332965,0.99711,103,0.13810899999999998,0.028839599999999996
12664,positron,1.32982,0.191815,0.985326,20,0.0914626,0.18901400000000002
12665,positron,1.15648,0.367295,0.9915780000000001,104,0.20238,0.0747997
12666,positron,0.725109,0.379848,0.990985,55,0.10602,0.0444495
12667,positron,0.8053710000000001,0.281559,1.02738,155,0.117601,0.07310599999999999
12668,positron,0.639048,0.343947,1.00311,0,0.129961,0.0248112
12669,positron,0.641947,0.284117,0.9920459999999999,46,0.0863355,0.0615702
12670,positron,1.2913700000000001,0.51617,1.0001799999999998,59,0.233555,0.0537423
12671,positron,0.744945,0.22196999999999997,0.9844430000000001,91,0.11746400000000001,0.0296178
12672,positron,0.6059359999999999,0.32538,1.01569,20,0.0780041,0.041657099999999996
12673,positron,1.12978,0.63451,0.9927379999999999,3,0.188418,0.043946
12674,positron,1.4627299999999999,0.35794699999999996,0.979949,73,0.09425499999999999,0.0193179
12675,positron,0.8656440000000001,0.219125,1.01029,31,0.178119,0.0323644
12676,positron,1.0095399999999999,0.241225,0.9956879999999999,127,0.09233229999999999,0.09897
12677,positron,0.9222549999999999,0.27424299999999996,0.994505,68,0.138888,0.07145800000000001
12678,positron,0.915084,0.49518500000000004,1.02142,98,0.062073699999999996,0.127443
12679,positron,0.534524,0.393912,1.00052,0,0.108766,0.0231174
12680,positron,1.18685,0.340492,0.9968530000000001,132,0.06578160000000001,0.267201
12681,positron,0.790417,0.18932100000000002,1.00076,101,0.103182,0.0984665
12682,positron,1.73053,0.189338,0.979082,22,0.343465,0.055710699999999995
12683,positron,0.998398,0.522323,0.984726,125,0.126345,0.115129
12684,positron,1.58938,0.236132,1.00475,27,0.207736,0.175738
12685,positron,0.6294350000000001,0.207107,0.991613,33,0.15285,0.0452735
12686,positron,0.8648809999999999,0.16580599999999998,0.9923290000000001,0,0.162829,0.06678869999999999
12687,positron,0.847181,0.572635,1.0086,144,0.176928,0.0324102
12688,positron,0.568704,0.289414,1.0086600000000001,40,0.0814832,0.040100699999999996
12689,positron,0.8201719999999999,0.42817200000000005,0.994849,48,0.144289,0.0422522
12690,positron,1.48623,0.32098000000000004,0.999425,0,0.212589,0.131838
12691,positron,0.822766,0.16326500000000002,0.986095,69,0.12291099999999999,0.019500999999999998
12692,positron,0.849775,0.161962,0.9847450000000001,57,0.133669,0.05383380000000001
12693,positron,0.8857860000000001,0.22763200000000003,1.0189,142,0.174502,0.0410163
12694,positron,0.892805,0.24986599999999998,0.9833719999999999,31,0.1122,0.07086289999999999
12695,positron,0.742962,0.33634000000000003,0.9942129999999999,32,0.0649577,0.0990158
12696,positron,2.03067,0.215104,1.01204,53,0.360494,0.124651
12697,positron,1.28725,0.38196199999999997,0.9881139999999999,76,0.272557,0.0625315
12698,positron,1.2971700000000002,0.508484,1.0089,127,0.22957199999999997,0.0493935
12699,positron,0.8468760000000001,0.281507,0.997439,99,0.11215399999999999,0.0393225
12700,positron,0.47043599999999997,0.341594,1.00668,0,0.0749828,0.0769513
12701,positron,0.7696649999999999,0.156157,0.99672,88,0.127306,0.05809109999999999
12702,positron,0.958724,0.24401199999999998,1.01625,36,0.132708,0.0448157
12703,positron,0.760815,0.11651199999999999,1.0046700000000002,0,0.13664500000000002,0.0365759
12704,positron,1.54665,0.147857,1.00206,17,0.180636,0.185077
12705,positron,0.8824290000000001,0.27019499999999996,0.9925280000000001,25,0.130419,0.0537423
12706,positron,0.774853,0.356622,0.9910680000000001,51,0.163287,0.043350900000000005
12707,positron,0.9625389999999999,0.336278,0.999597,184,0.169192,0.0480659
12708,positron,0.808423,0.27820700000000004,0.99377,62,0.14548,0.0390478
12709,positron,0.5583279999999999,0.171465,1.00134,0,0.105196,0.0284733
12710,positron,0.831312,0.46104399999999995,1.00185,26,0.10313599999999999,0.077821
12711,positron,0.641184,0.5363899999999999,1.01223,36,0.13078499999999998,0.0327306
12712,positron,1.26635,0.280143,1.0172299999999999,88,0.189471,0.137652
12713,positron,0.57908,0.296175,1.02083,0,0.106706,0.030716399999999998
12714,positron,0.725109,0.186298,0.9812139999999999,76,0.14515899999999998,0.032776400000000004
12715,positron,0.919509,0.231477,0.998552,126,0.157702,0.020965900000000003
12716,positron,0.6955060000000001,0.31404499999999996,1.00325,35,0.117006,0.0352483
12717,positron,1.1206200000000002,0.36732,0.993634,7,0.20755300000000002,0.0841382
12718,positron,0.827802,0.404625,1.00552,54,0.147173,0.045822800000000004
12719,positron,1.1795200000000001,0.311133,0.986381,98,0.192767,0.10336500000000001
12720,positron,0.7396050000000001,0.504059,0.998333,57,0.118151,0.0877546
12721,positron,0.693675,0.27726999999999996,1.00753,41,0.144656,0.0276036
12722,positron,1.62524,0.234242,1.0117200000000002,89,0.257313,0.137148
12723,positron,0.859083,0.360904,1.0030299999999999,0,0.116594,0.085832
12724,positron,2.25391,0.252575,0.987503,125,0.399634,0.118334
12725,positron,0.6016630000000001,0.430079,1.00928,0,0.0450904,0.10222
12726,positron,1.4688299999999999,0.320329,1.0097200000000002,71,0.15697,0.167132
12727,positron,0.8162050000000001,0.217536,1.0003,0,0.142596,0.035843400000000004
12728,positron,1.1545,0.280779,1.00274,46,0.189563,0.0937057
12729,positron,1.34554,0.16328399999999998,1.0081200000000001,21,0.211948,0.0987869
12730,positron,2.0296,0.23325,0.982661,0,0.318379,0.0277409
12731,positron,1.1548,0.195457,1.0051700000000001,103,0.24184,0.038544300000000004
12732,positron,1.9372900000000002,0.194877,0.985505,56,0.23662199999999997,0.191165
12733,positron,0.787366,0.260352,1.00353,0,0.11151300000000001,0.0685283
12734,positron,0.514534,0.29707,1.00902,10,0.077821,0.08766310000000001
12735,positron,1.10033,0.494361,1.00337,113,0.16466,0.0824903
12736,positron,0.532692,0.299213,1.00031,0,0.100023,0.023804099999999998
12737,positron,0.7745479999999999,0.35925799999999997,1.0623799999999999,16,0.023804099999999998,0.10501300000000001
12738,positron,0.7399100000000001,0.380015,0.999626,103,0.174548,0.025635200000000004
12739,positron,1.42321,0.22828,0.987783,33,0.219043,0.126894
12740,positron,1.34295,0.347246,1.00599,108,0.159167,0.13724
12741,positron,1.4519,0.207927,1.00959,46,0.22211,0.08317689999999998
12742,positron,0.884108,0.378244,0.984117,100,0.12378099999999999,0.0482032
12743,positron,0.6495770000000001,0.360311,1.00272,24,0.0801099,0.0366217
12744,positron,0.70695,0.372782,1.00193,30,0.0904097,0.0808881
12745,positron,0.842298,0.32847600000000005,1.00473,193,0.165667,0.0384527
12746,positron,0.84596,0.345629,1.16503,36,0.127718,0.0594644
12747,positron,1.4667,0.36056,1.00841,57,0.300572,0.07681389999999999
12748,positron,0.605478,0.261254,1.00504,0,0.12620699999999999,0.035568800000000005
12749,positron,0.7855340000000001,0.468859,1.0084799999999998,22,0.12208699999999999,0.0384527
12750,positron,1.1029200000000001,0.334654,0.982482,161,0.0651408,0.0744793
12751,positron,0.9604030000000001,0.46910799999999997,0.9978899999999999,106,0.182925,0.0781872
12752,positron,0.925155,0.44563400000000003,0.9919,46,0.10515,0.0814832
12753,positron,0.5171279999999999,0.204515,1.04001,0,0.0425269,0.0573587
12754,positron,0.675669,0.445954,0.986786,64,0.0992905,0.0300298
12755,positron,0.633097,0.31711500000000004,0.999935,66,0.0687572,0.0575875
12756,positron,0.852369,0.299419,1.01221,172,0.144198,0.0541543
12757,positron,1.41222,0.265922,1.0082799999999998,17,0.17335799999999998,0.138476
12758,positron,1.72732,0.21697399999999997,1.00352,16,0.313985,0.0807507
12759,positron,0.724956,0.320768,1.03854,8,0.129961,0.0341955
12760,positron,1.10414,0.167705,0.9935149999999999,25,0.194827,0.0676127
12761,positron,0.862287,0.606813,1.00949,0,0.153124,0.043350900000000005
12762,positron,1.45556,0.35031999999999996,0.998503,133,0.279149,0.0700847
12763,positron,0.9610129999999999,0.366091,1.00701,206,0.161089,0.0373999
12764,positron,1.09071,0.367167,1.00878,16,0.24989699999999998,0.0336461
12765,positron,0.5963229999999999,0.200345,1.00177,84,0.0975509,0.0396429
12766,positron,0.665293,0.487494,0.991767,25,0.13884200000000002,0.024582299999999998
12767,positron,1.08019,0.249331,1.0000200000000001,118,0.12231600000000001,0.12094300000000001
12768,positron,0.696574,0.39157800000000004,1.00651,77,0.064683,0.0666056
12769,positron,0.8549629999999999,0.448503,0.9806940000000001,141,0.13810899999999998,0.0620279
12770,positron,0.866712,0.615959,0.987037,55,0.10428,0.08029299999999999
12771,positron,2.25208,0.11735,1.0055100000000001,0,0.28889899999999996,0.190249
12772,positron,1.7113,0.360848,0.992648,144,0.265324,0.112291
12773,positron,0.614633,0.280107,1.01508,52,0.109957,0.0360266
12774,positron,1.2623799999999998,0.298192,1.0206600000000001,29,0.21423699999999998,0.14438099999999998
12775,positron,0.971542,0.232869,0.9993850000000001,63,0.152712,0.0839094
12776,positron,1.62432,0.236065,1.01407,64,0.2103,0.187823
12777,positron,1.3493600000000001,0.320934,1.00796,24,0.22673400000000002,0.13344
12778,positron,0.759441,0.341522,1.0313299999999999,136,0.159625,0.053650699999999996
12779,positron,0.5934229999999999,0.453288,0.9916459999999999,0,0.10899500000000001,0.0406043
12780,positron,0.486763,0.201274,1.01483,0,0.236118,0.04531930000000001
12781,positron,0.831159,0.14529,1.01728,0,0.13911600000000002,0.0633097
12782,positron,1.1191,0.243402,0.9906389999999999,62,0.19089,0.0378576
12783,positron,1.34371,0.447809,1.00684,136,0.275898,0.137148
12784,positron,0.6262300000000001,0.201052,1.02375,50,0.136095,0.023025900000000002
12785,positron,1.2202600000000001,0.382822,1.00632,30,0.13193,0.159487
12786,positron,1.3499700000000001,0.23087399999999997,0.993482,20,0.13810899999999998,0.13312000000000002
12787,positron,1.43084,0.266338,1.00061,53,0.26042600000000005,0.056900900000000004
12788,positron,1.78882,0.22510300000000003,0.988195,110,0.304372,0.158984
12789,positron,0.996109,0.17015,1.00911,38,0.146899,0.10309000000000001
12790,positron,1.42367,0.314792,1.00633,279,0.200549,0.0694438
12791,positron,0.6150909999999999,0.313157,0.998984,4,0.121126,0.0354772
12792,positron,1.25429,0.197099,0.9930889999999999,37,0.16997,0.130877
12793,positron,0.660258,0.202297,0.993843,46,0.11773900000000001,0.0289769
12794,positron,0.530404,0.383073,1.00163,26,0.111055,0.032822199999999996
12795,positron,1.89822,0.270945,1.0035100000000001,42,0.232136,0.177203
12796,positron,0.603342,0.287578,1.0057200000000002,103,0.10656900000000001,0.0251774
12797,positron,1.41024,0.416537,1.0211,15,0.15729,0.190478
12798,positron,0.9308,0.248704,1.02295,89,0.175921,0.0573587
12799,positron,0.852216,0.169348,1.0041200000000001,0,0.12780999999999998,0.0512703
12800,positron,0.839399,0.21270300000000003,0.984547,168,0.160174,0.058503099999999995
12801,positron,0.779126,0.451952,1.02492,35,0.14621199999999998,0.0345159
12802,positron,0.6804,0.38558200000000004,0.864173,44,0.129091,0.0308995
12803,positron,0.8308540000000001,0.39741,0.988516,0,0.157244,0.0314031
12804,positron,0.660563,0.24460199999999999,0.998035,122,0.126665,0.035568800000000005
12805,positron,1.0122799999999998,0.394398,0.989216,102,0.227054,0.0296178
12806,positron,1.62341,0.173692,1.01823,53,0.23616399999999999,0.0886702
12807,positron,0.932631,0.182222,1.1248200000000002,152,0.200458,0.0381323
12808,positron,0.979324,0.15870499999999998,0.99487,0,0.145525,0.06765850000000001
12809,positron,2.65293,0.139954,0.972835,33,0.367636,0.21016300000000002
12810,positron,0.959182,0.402582,1.00027,120,0.148775,0.06825360000000001
12811,positron,1.09728,0.202413,0.995632,29,0.198077,0.0683452
12812,positron,1.93317,0.198879,0.997102,24,0.240375,0.183017
12813,positron,2.02487,0.596418,1.00015,21,0.28596900000000003,0.201648
12814,positron,0.957656,0.283225,0.997785,64,0.110506,0.11609100000000001
12815,positron,0.784772,0.38455500000000004,0.990107,109,0.107118,0.0711833
12816,positron,1.3220399999999999,0.309616,0.988671,12,0.1832,0.12378099999999999
12817,positron,0.49179799999999996,0.46916599999999997,0.991924,0,0.12341500000000001,0.0509041
12818,positron,0.610819,0.202396,1.00796,33,0.0914168,0.0217899
12819,positron,0.923629,0.569343,1.01249,252,0.15532200000000002,0.044632599999999995
12820,positron,2.15808,0.20758600000000002,0.9980370000000001,40,0.19684100000000002,0.277913
12821,positron,0.813916,0.268146,1.00585,76,0.154452,0.025543599999999996
12822,positron,1.3090700000000002,0.327414,0.9907040000000001,111,0.198627,0.0615244
12823,positron,0.7382310000000001,0.316808,1.00215,64,0.07846189999999999,0.090959
12824,positron,1.68154,0.33260500000000004,1.0036399999999999,13,0.197391,0.188006
12825,positron,1.00755,0.26371,0.9910459999999999,21,0.18040699999999998,0.0246738
12826,positron,0.701152,0.31390500000000005,0.9997440000000001,100,0.10528699999999999,0.0645457
12827,positron,1.9200400000000002,0.272237,0.9780409999999999,38,0.275532,0.182376
12828,positron,0.672312,0.52117,1.0256,42,0.0980545,0.036987900000000004
12829,positron,1.21553,0.47753599999999996,0.9974299999999999,88,0.195605,0.05200269999999999
12830,positron,0.78584,0.294667,0.9935370000000001,113,0.147173,0.059372900000000006
12831,positron,0.815747,0.291962,0.994775,0,0.13051,0.0149691
12832,positron,0.7013050000000001,0.48711499999999996,1.01558,66,0.149187,0.035294099999999995
12833,positron,0.768292,0.20466600000000001,0.989857,100,0.09874110000000001,0.06775010000000001
12834,positron,0.699321,0.270959,1.00716,23,0.135271,0.06376749999999999
12835,positron,1.2396399999999999,0.290777,1.0082200000000001,143,0.178897,0.111009
12836,positron,1.1378700000000002,0.224883,1.00778,37,0.20599699999999999,0.0531014
12837,positron,1.14946,0.190997,1.00653,78,0.11393900000000001,0.176562
12838,positron,0.714733,0.43621000000000004,1.0101,5,0.123323,0.0448615
12839,positron,1.53735,0.17428,0.996763,0,0.229938,0.10583699999999999
12840,positron,0.8706799999999999,0.16911900000000002,1.0061,0,0.15326199999999998,0.034653199999999995
12841,positron,2.24537,0.191449,1.00642,55,0.33531700000000003,0.135683
12842,positron,1.6788,0.32624000000000003,1.0134,0,0.259968,0.16511800000000001
12843,positron,0.8397040000000001,0.367635,1.0029700000000001,36,0.11860799999999999,0.05575650000000001
12844,positron,0.8288700000000001,0.483547,0.9932639999999999,62,0.09691,0.10057200000000001
12845,positron,0.8274969999999999,0.316917,1.00224,11,0.131838,0.0350652
12846,positron,2.5188099999999998,0.179675,1.00007,23,0.296223,0.326162
12847,positron,1.62432,0.344737,0.9969110000000001,101,0.158022,0.235157
12848,positron,1.1827299999999998,0.353049,0.9984719999999999,100,0.11750999999999999,0.12776400000000002
12849,positron,2.1193299999999997,0.149197,0.9837379999999999,27,0.299657,0.22613899999999998
12850,positron,0.5413899999999999,0.296396,1.02235,0,0.0552071,0.0666056
12851,positron,1.38415,0.347262,0.980798,0,0.140719,0.1458
12852,positron,0.566415,0.400032,1.00137,80,0.0493935,0.08262760000000001
12853,positron,0.709087,0.35274099999999997,1.00406,41,0.1355,0.035843400000000004
12854,positron,1.05013,0.316814,0.992609,89,0.11856300000000002,0.130144
12855,positron,1.1043,0.36883299999999997,1.0314299999999998,175,0.135042,0.08889910000000001
12856,positron,0.629892,0.454813,1.00291,32,0.128496,0.0216983
12857,positron,1.6391200000000001,0.337449,1.0057399999999999,110,0.337148,0.06788739999999999
12858,positron,1.49752,0.5241520000000001,1.00025,139,0.162829,0.172717
12859,positron,1.14504,0.348828,0.98449,53,0.171801,0.100847
12860,positron,1.54894,0.271613,0.9943379999999999,40,0.20920100000000003,0.120531
12861,positron,1.7224400000000002,0.246267,1.01305,224,0.23080799999999999,0.18764
12862,positron,0.56672,0.379332,1.09166,21,0.12378099999999999,0.061478599999999994
12863,positron,1.6241700000000001,0.29330500000000004,0.9925290000000001,149,0.30450900000000003,0.0897688
12864,positron,0.9929049999999999,0.25488299999999997,0.997499,111,0.143099,0.107027
12865,positron,1.26146,0.13475299999999998,1.01544,19,0.235981,0.0824903
12866,positron,0.923781,0.37204299999999996,1.0017,24,0.125612,0.06733810000000001
12867,positron,0.797131,0.24300700000000003,1.00153,67,0.20466900000000002,0.162417
12868,positron,0.9010450000000001,0.27265300000000003,0.9888620000000001,17,0.213367,0.0198215
12869,positron,0.781567,0.37489,1.00826,70,0.112795,0.041382499999999996
12870,positron,0.8116270000000001,0.11434000000000001,0.9992780000000001,0,0.166171,0.0601511
12871,positron,0.7843140000000001,0.406883,1.00149,53,0.143877,0.0415198
12872,positron,0.570382,0.214812,1.0442799999999999,213,0.10469200000000001,0.050537900000000004
12873,positron,1.17754,0.196448,0.9893629999999999,33,0.22362100000000001,0.0296635
12874,positron,1.00145,0.274877,0.9937010000000001,188,0.18850999999999998,0.0449989
12875,positron,1.45281,0.250486,1.0083,61,0.098558,0.223392
12876,positron,0.6150909999999999,0.176872,0.991078,23,0.08706799999999999,0.0377661
12877,positron,0.964828,0.303691,1.01557,81,0.21524400000000002,0.027008499999999998
12878,positron,1.2803799999999999,0.233971,0.996674,33,0.22975500000000001,0.08546580000000001
12879,positron,0.807355,0.300954,1.00676,19,0.07823300000000001,0.125978
12880,positron,1.8031599999999999,0.248824,1.0141,92,0.291051,0.161044
12881,positron,0.8844129999999999,0.282213,0.9953860000000001,13,0.0979171,0.06747539999999999
12882,positron,0.735943,0.249324,1.24038,40,0.08848710000000001,0.060563099999999995
12883,positron,1.3060200000000002,0.293375,1.01537,99,0.139986,0.0788739
12884,positron,0.632792,0.28424699999999997,1.00089,37,0.13756,0.0222477
12885,positron,1.34249,0.25411100000000003,0.995266,25,0.19656700000000002,0.160128
12886,positron,1.00999,0.490642,1.00744,17,0.130144,0.12282
12887,positron,0.8715950000000001,0.41362299999999996,1.0029,148,0.179858,0.021194799999999996
12888,positron,0.678569,0.23027399999999998,1.01235,165,0.110231,0.0406043
12889,positron,0.918898,0.35807,0.9966459999999999,112,0.129091,0.0985122
12890,positron,1.11574,0.23781,1.00501,47,0.18883,0.0596475
12891,positron,1.4627299999999999,0.351462,0.995268,20,0.253697,0.120073
12892,positron,1.41588,0.23018200000000003,1.02136,152,0.23859,0.102815
12893,positron,1.06493,0.207497,0.995547,92,0.177249,0.065919
12894,positron,0.432288,0.38899,1.01762,0,0.040695800000000004,0.09489589999999999
12895,positron,0.784924,0.248608,0.9927940000000001,73,0.139849,0.017669900000000002
12896,positron,1.1207799999999999,0.274636,1.0041200000000001,65,0.171664,0.0492103
12897,positron,0.902724,0.179395,1.00535,170,0.103182,0.06990160000000001
12898,positron,0.5128560000000001,0.270356,0.9966360000000001,40,0.0880293,0.0285191
12899,positron,0.88838,0.49971000000000004,1.00922,14,0.161273,0.048249
12900,positron,1.04768,0.17116099999999998,1.00147,71,0.15651199999999998,0.0475166
12901,positron,2.25315,0.247509,1.00035,154,0.389792,0.191806
12902,positron,1.12612,0.178234,1.01862,40,0.172717,0.10363900000000001
12903,positron,1.37881,0.308103,1.01306,30,0.23749099999999998,0.0867933
12904,positron,1.08354,0.17375,0.9868819999999999,0,0.190936,0.0665141
12905,positron,0.9637600000000001,0.439763,0.9893139999999999,162,0.156558,0.08203250000000001
12906,positron,0.695354,0.189645,1.0403799999999999,3,0.159991,0.025314700000000002
12907,positron,1.7016900000000001,0.41318999999999995,0.9970379999999999,112,0.22948000000000002,0.20338699999999998
12908,positron,0.667887,0.42675,0.9995459999999999,70,0.14474700000000001,0.0675669
12909,positron,1.01015,0.203879,0.9967239999999999,63,0.14863800000000002,0.0633555
12910,positron,0.9835969999999999,0.315079,1.0056,0,0.12620699999999999,0.0943465
12911,positron,0.809033,0.21972399999999997,0.991122,14,0.1252,0.0493019
12912,positron,1.0006899999999999,0.25740799999999997,0.999483,50,0.160769,0.0618448
12913,positron,1.28237,0.26629899999999995,1.0059200000000001,10,0.14511300000000002,0.112657
12914,positron,1.02754,0.206736,0.997755,22,0.166033,0.0605173
12915,positron,0.571603,0.341225,0.9975450000000001,10,0.10684400000000001,0.0264134
12916,positron,0.8729690000000001,0.391977,0.990099,38,0.18457300000000001,0.025726699999999998
12917,positron,0.744945,0.39974699999999996,1.00748,14,0.10478399999999999,0.0516823
12918,positron,1.4934,0.353485,1.00496,102,0.20361600000000002,0.103868
12919,positron,0.7983520000000001,0.24889,1.00444,23,0.16809300000000002,0.029892400000000003
12920,positron,1.13924,0.297559,0.98987,62,0.248203,0.06921489999999998
12921,positron,0.716106,0.274814,1.00999,105,0.12780999999999998,0.030670599999999996
12922,positron,0.660258,0.351175,0.996812,16,0.0791943,0.0612497
12923,positron,0.69398,0.34721,0.995288,20,0.0986496,0.027237400000000002
12924,positron,1.24956,0.357573,0.997159,46,0.194919,0.126253
12925,positron,0.8691540000000001,0.388457,1.00858,107,0.201923,0.102586
12926,positron,0.62974,0.28312600000000004,0.99825,95,0.134997,0.030441700000000002
12927,positron,0.800031,0.262826,1.00675,48,0.11183299999999999,0.06550700000000001
12928,positron,0.9681850000000001,0.139942,0.97229,48,0.146258,0.0449989
12929,positron,1.51095,0.177447,0.9982120000000001,42,0.327306,0.0341955
12930,positron,0.6962689999999999,0.10256099999999999,1.01668,10,0.12455899999999999,0.0297551
12931,positron,1.04814,0.571803,1.00353,0,0.17230499999999999,0.08139160000000001
12932,positron,1.23217,0.370913,1.00054,0,0.192813,0.101488
12933,positron,1.24575,0.330459,1.01807,90,0.12423900000000002,0.138018
12934,positron,1.12398,0.5493979999999999,0.9970389999999999,0,0.147036,0.0943008
12935,positron,0.73106,0.492429,0.9832719999999999,4,0.129,0.027466200000000003
12936,positron,1.19371,0.295537,0.9899979999999999,115,0.231174,0.05108719999999999
12937,positron,1.06798,0.188586,0.993793,159,0.183658,0.05918969999999999
12938,positron,1.01854,0.15577,0.985094,88,0.186313,0.06376749999999999
12939,positron,1.0211299999999999,0.34165700000000004,1.0114100000000001,53,0.0861067,0.12130899999999999
12940,positron,0.846418,0.355848,0.979532,114,0.187366,0.039826
12941,positron,0.7782100000000001,0.399955,1.00098,0,0.147265,0.040146499999999995
12942,positron,0.761578,0.334374,0.9900610000000001,28,0.164202,0.027466200000000003
12943,positron,0.92195,0.215745,1.0020799999999999,41,0.09137100000000001,0.083772
12944,positron,1.78683,0.251735,0.997353,159,0.24975999999999998,0.211673
12945,positron,1.30556,0.280598,0.991468,67,0.221286,0.07306019999999999
12946,positron,1.7993400000000002,0.152256,1.0313299999999999,28,0.265507,0.11178800000000001
12947,positron,1.71374,0.15149400000000002,0.9868299999999999,21,0.169787,0.126024
12948,positron,0.571603,0.452528,0.978468,7,0.0925154,0.031174200000000003
12949,positron,0.790265,0.17890799999999998,0.980193,46,0.142229,0.0368048
12950,positron,0.849622,0.365586,1.0129,60,0.16159300000000001,0.0460059
12951,positron,0.8209350000000001,0.375054,1.0001799999999998,136,0.07823300000000001,0.0928817
12952,positron,0.830549,0.162856,0.9899610000000001,60,0.15779400000000002,0.0216983
12953,positron,0.9098950000000001,0.262486,0.988348,40,0.262531,0.023621
12954,positron,0.955367,0.255081,0.9850260000000001,126,0.187823,0.0493019
12955,positron,1.25475,0.23457600000000003,1.0106600000000001,4,0.256123,0.055527599999999996
12956,positron,0.7705810000000001,0.42508599999999996,0.9994360000000001,118,0.163378,0.028839599999999996
12957,positron,0.707713,0.34983200000000003,0.9994569999999999,150,0.12639,0.040878899999999996
12958,positron,0.546883,0.325047,0.9930610000000001,0,0.0331884,0.07260239999999998
12959,positron,0.653696,0.24580100000000002,0.9918950000000001,19,0.11325199999999999,0.0373999
12960,positron,0.6338600000000001,0.458297,0.9904120000000001,46,0.111009,0.040146499999999995
12961,positron,0.6042569999999999,0.273169,0.990684,5,0.0934768,0.061158199999999996
12962,positron,1.9534599999999998,0.129343,1.00463,0,0.32469699999999996,0.144701
12963,positron,1.31289,0.333941,1.0023,113,0.285512,0.028931099999999998
12964,positron,0.9103530000000001,0.570331,1.01024,82,0.182193,0.08418400000000001
12965,positron,1.37896,0.24352800000000002,0.998616,30,0.158114,0.16759000000000002
12966,positron,2.06928,0.184912,1.00396,17,0.226413,0.261799
12967,positron,0.867475,0.29746999999999996,0.9791979999999999,105,0.0921492,0.0554818
12968,positron,0.740063,0.203086,1.01149,112,0.0755779,0.0719615
12969,positron,0.741588,0.42526,0.99418,53,0.12813,0.0536965
12970,positron,1.15435,0.134482,1.01312,26,0.162692,0.128176
12971,positron,0.8339059999999999,0.385588,0.994685,67,0.170062,0.0384527
12972,positron,0.58854,0.317986,0.987358,21,0.10469200000000001,0.0509957
12973,positron,0.8892959999999999,0.329111,1.0087700000000002,0,0.102312,0.09599450000000001
12974,positron,1.4696,0.395079,1.00518,64,0.208148,0.152804
12975,positron,0.644541,0.342598,0.98355,125,0.106249,0.0244907
12976,positron,1.1268799999999999,0.210446,1.00699,103,0.181323,0.08812080000000001
